ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,MAG_X,MAG_Y,MAG_Z
-1107,343,-131,390,-553,-585,0,1,-1
-1087,380,-69,297,295,-512,0,1,-1
-1182,409,-24,198,-103,-492,0,1,-1
-1215,380,6,83,-225,-114,0,1,-1
-1046,413,40,-53,-48,78,1,1,-1
-972,353,-58,-217,-268,135,1,1,-1
-1063,369,-96,-310,-326,89,1,1,-1
-995,380,116,-551,-420,207,1,1,-1
-1139,385,165,-326,-437,346,0,1,-2
-1001,398,194,-281,217,328,0,1,-1
-1013,231,-11,-87,-438,66,0,1,-2
-1007,-48,4,-335,438,-154,1,1,-1
-833,-96,78,72,-513,-296,1,1,-1
-942,-413,97,365,-490,-181,1,1,-2
-757,-672,-66,714,658,25,1,1,-2
-953,-800,-99,543,546,-192,1,1,-1
-1249,-551,-52,284,-151,-303,1,1,-1
-1153,-433,1,-6,-42,166,1,1,-2
-1009,-389,80,-230,123,371,1,1,-1
